section,convention,alloc,thr,seed,p_labor0,cut_mean,floor,top_wr,term_real_med_M,term_real_p5_M
2,lookahead,,20,20260634,0.9685,2.0695,4.43,0.18,9262.247255447852,
2,lookahead,,20,20260635,0.9725,1.9195,4.43,0.18,9566.198326363054,
2,lookahead,,20,20260636,0.969,2.035,4.43,0.18,10064.16423098006,
2,lookahead,,20,20260637,0.977,1.84,4.43,0.18,9025.528158756548,
2,lookahead,,20,20260638,0.9735,1.925,4.43,0.18,9825.662677351453,
2,lookahead,,20,20260639,0.9705,2.042,4.43,0.18,9622.722130315142,
2,lookahead,,20,20260640,0.9675,2.016,4.43,0.18,10853.812873672028,
2,lookahead,,20,20260641,0.9695,2.058,4.43,0.18,9816.443716055037,
2,lookahead,,20,20260642,0.9685,1.9645,4.43,0.18,9064.56940414065,
2,lookahead,,20,20260643,0.9725,1.9705,4.43,0.18,9841.56990231788,
2,lookahead,,20,20260644,0.974,1.9255,4.43,0.18,9841.264360292495,
2,lookahead,,20,20260645,0.966,1.965,4.43,0.18,9556.047002566147,
2,lookahead,,20,20260646,0.977,1.815,4.43,0.18,10289.993163781399,
2,lookahead,,20,20260647,0.9695,1.9375,4.43,0.18,10026.434757260111,
2,lookahead,,20,20260648,0.9765,1.872,4.43,0.18,9684.028350788974,
2,lookahead,,20,20260629,0.9565,1.873,4.43,0.2,9170.175144954414,
2,lookahead,,20,20260630,0.9715,1.575,4.43,0.2,8964.052576784086,
2,lookahead,,20,20260631,0.9615,1.682,4.43,0.2,9028.587470704691,
2,lookahead,,20,20260632,0.969,1.6445,4.43,0.2,10202.4061952572,
2,lookahead,,20,20260633,0.959,1.8615,4.43,0.2,9139.44343854793,
2,lookahead,,20,20260634,0.9615,1.845,4.43,0.2,8846.215616879017,
2,lookahead,,20,20260635,0.9665,1.6825,4.43,0.2,9250.019925581384,
2,lookahead,,20,20260636,0.9615,1.805,4.43,0.2,9763.154586495239,
2,lookahead,,20,20260637,0.972,1.6045,4.43,0.2,8669.855490009591,
2,lookahead,,20,20260638,0.9685,1.6835,4.43,0.2,9373.247126519605,
2,lookahead,,20,20260639,0.96,1.833,4.43,0.2,9410.620735443188,
2,lookahead,,20,20260640,0.959,1.794,4.43,0.2,10581.191814614902,
2,lookahead,,20,20260641,0.96,1.819,4.43,0.2,9262.297383450144,
2,lookahead,,20,20260642,0.962,1.701,4.43,0.2,8677.94341405604,
2,lookahead,,20,20260643,0.966,1.7325,4.43,0.2,9524.166060149522,
2,lookahead,,20,20260644,0.969,1.6995,4.43,0.2,9469.432858376544,
2,lookahead,,20,20260645,0.962,1.7215,4.43,0.2,9266.709256708351,
2,lookahead,,20,20260646,0.97,1.582,4.43,0.2,9923.863385116407,
2,lookahead,,20,20260647,0.9615,1.711,4.43,0.2,9622.209332282328,
2,lookahead,,20,20260648,0.973,1.6255,4.43,0.2,9150.677717483635,
2,lookahead,,26,20260629,0.9985,2.7275,3.0,0.12,24701.195523615883,
2,lookahead,,26,20260630,1.0,2.585,3.0,0.12,23953.46416420991,
2,lookahead,,26,20260631,0.9995,2.597,3.0,0.12,25757.89474387312,
2,lookahead,,26,20260632,0.999,2.6205,3.0,0.12,28302.678511352948,
2,lookahead,,26,20260633,0.999,2.7685,3.0,0.12,24494.04995008766,
2,lookahead,,26,20260634,0.9995,2.7255,3.0,0.12,24282.15937107712,
2,lookahead,,26,20260635,0.999,2.6265,3.0,0.12,24217.93691952029,
2,lookahead,,26,20260636,0.9995,2.7055,3.0,0.12,26156.368055960265,
2,lookahead,,26,20260637,0.9985,2.65,3.0,0.12,23979.422178908226,
2,lookahead,,26,20260638,1.0,2.6835,3.0,0.12,26653.8900151998,
2,lookahead,,26,20260639,1.0,2.71,3.0,0.12,24894.80493588263,
2,lookahead,,26,20260640,0.9975,2.691,3.0,0.12,26673.5238644484,
2,lookahead,,26,20260641,1.0,2.705,3.0,0.12,25019.273109082293,
2,lookahead,,26,20260642,0.997,2.6525,3.0,0.12,24860.352579163733,
2,lookahead,,26,20260643,0.9995,2.7215,3.0,0.12,26024.29760402762,
2,lookahead,,26,20260644,1.0,2.6745,3.0,0.12,26387.667094369972,
2,lookahead,,26,20260645,0.9995,2.644,3.0,0.12,24505.547265716035,
2,lookahead,,26,20260646,1.0,2.561,3.0,0.12,27104.64959922051,
2,lookahead,,26,20260647,0.999,2.6515,3.0,0.12,27180.128545576823,
2,lookahead,,26,20260648,0.999,2.7045,3.0,0.12,25213.47100587908,
2,lookahead,,26,20260629,0.9985,2.3395,3.0,0.14,23768.109970394067,
2,lookahead,,26,20260630,1.0,2.231,3.0,0.14,22970.77456100279,
2,lookahead,,26,20260631,0.999,2.2295,3.0,0.14,24864.142341434712,
2,lookahead,,26,20260632,0.999,2.2385,3.0,0.14,27133.54321061786,
2,lookahead,,26,20260633,0.999,2.3915,3.0,0.14,23476.291036252933,
2,lookahead,,26,20260634,0.9995,2.348,3.0,0.14,23469.873848062267,
2,lookahead,,26,20260635,0.999,2.24,3.0,0.14,23303.735512172192,
2,lookahead,,26,20260636,0.9995,2.3255,3.0,0.14,25001.16985816126,
2,lookahead,,26,20260637,0.9985,2.284,3.0,0.14,22737.01202457086,
2,lookahead,,26,20260638,1.0,2.3105,3.0,0.14,25491.460388140575,
2,lookahead,,26,20260639,1.0,2.327,3.0,0.14,23825.077004697905,
2,lookahead,,26,20260640,0.9975,2.3175,3.0,0.14,25727.15648270844,
2,lookahead,,26,20260641,1.0,2.3135,3.0,0.14,24015.91753436318,
2,lookahead,,26,20260642,0.997,2.262,3.0,0.14,24216.37795363792,
2,lookahead,,26,20260643,0.9995,2.3335,3.0,0.14,25058.07174958145,
2,lookahead,,26,20260644,1.0,2.319,3.0,0.14,25230.71464605888,
2,lookahead,,26,20260645,0.9995,2.2855,3.0,0.14,23614.92361562161,
2,lookahead,,26,20260646,1.0,2.1925,3.0,0.14,25884.44027771963,
2,lookahead,,26,20260647,0.999,2.2845,3.0,0.14,25488.91973106201,
2,lookahead,,26,20260648,0.999,2.318,3.0,0.14,24354.854175428536,
2,lookahead,,26,20260629,0.998,2.1085,3.0,0.16,22908.471468678916,
2,lookahead,,26,20260630,1.0,1.994,3.0,0.16,22512.586286003236,
2,lookahead,,26,20260631,0.9985,2.01,3.0,0.16,24289.707292485196,
2,lookahead,,26,20260632,0.999,2.0075,3.0,0.16,26106.542930924697,
2,lookahead,,26,20260633,0.999,2.167,3.0,0.16,22639.252280030483,
2,lookahead,,26,20260634,0.9995,2.11,3.0,0.16,23146.369136887395,
2,lookahead,,26,20260635,0.999,2.02,3.0,0.16,22755.51586482891,
2,lookahead,,26,20260636,0.9995,2.1005,3.0,0.16,24519.26239481085,
2,lookahead,,26,20260637,0.9985,2.0515,3.0,0.16,22172.105016403897,
2,lookahead,,26,20260638,1.0,2.0845,3.0,0.16,24825.11757743163,
2,lookahead,,26,20260639,1.0,2.084,3.0,0.16,22762.017385977935,
2,lookahead,,26,20260640,0.9975,2.095,3.0,0.16,25204.779217384134,
2,lookahead,,26,20260641,0.9995,2.0885,3.0,0.16,23122.836353963874,
2,lookahead,,26,20260642,0.997,2.037,3.0,0.16,23444.004146191503,
2,lookahead,,26,20260643,0.9995,2.0985,3.0,0.16,24896.939379686268,
2,lookahead,,26,20260644,1.0,2.094,3.0,0.16,24369.068045118445,
2,lookahead,,26,20260645,0.9995,2.069,3.0,0.16,23144.251295847414,
2,lookahead,,26,20260646,0.9995,1.967,3.0,0.16,24964.949728516833,
2,lookahead,,26,20260647,0.999,2.0505,3.0,0.16,25014.017118962383,
2,lookahead,,26,20260648,0.999,2.086,3.0,0.16,23173.315865574474,
2,lookahead,,26,20260629,0.9965,1.222,3.0,0.18,18824.56007430445,
2,lookahead,,26,20260630,0.9985,1.105,3.0,0.18,18540.930558820095,
2,lookahead,,26,20260631,0.998,1.115,3.0,0.18,19913.18177456181,
2,lookahead,,26,20260632,0.9975,1.118,3.0,0.18,21239.477684311263,
2,lookahead,,26,20260633,0.9965,1.2965,3.0,0.18,18587.90068943802,
2,lookahead,,26,20260634,0.9985,1.246,3.0,0.18,18856.08201936186,
2,lookahead,,26,20260635,0.996,1.1385,3.0,0.18,18568.801273551562,
2,lookahead,,26,20260636,0.997,1.2255,3.0,0.18,19972.917299990655,
2,lookahead,,26,20260637,0.997,1.168,3.0,0.18,18118.729210889687,
2,lookahead,,26,20260638,0.998,1.2075,3.0,0.18,20341.9263557331,
2,lookahead,,26,20260639,0.999,1.206,3.0,0.18,18514.468719574146,
2,lookahead,,26,20260640,0.997,1.1925,3.0,0.18,20586.669869969097,
2,lookahead,,26,20260641,0.997,1.205,3.0,0.18,18769.763719781564,
2,lookahead,,26,20260642,0.995,1.147,3.0,0.18,19203.727361692094,
2,lookahead,,26,20260643,0.9955,1.232,3.0,0.18,20207.420234738533,
2,lookahead,,26,20260644,0.9995,1.207,3.0,0.18,20087.190677184924,
2,lookahead,,26,20260645,0.9975,1.1835,3.0,0.18,19142.161670887646,
2,lookahead,,26,20260646,0.9985,1.0765,3.0,0.18,20252.696025832007,
2,lookahead,,26,20260647,0.996,1.169,3.0,0.18,20437.450875657065,
2,lookahead,,26,20260648,0.995,1.192,3.0,0.18,18997.880902633136,
2,lookahead,,26,20260629,0.995,1.0645,3.0,0.2,18393.560766209936,
2,lookahead,,26,20260630,0.9975,0.966,3.0,0.2,17921.47010214553,
2,lookahead,,26,20260631,0.997,0.977,3.0,0.2,19363.237644058056,
2,lookahead,,26,20260632,0.9955,0.9895,3.0,0.2,20347.467363388878,
2,lookahead,,26,20260633,0.9955,1.1355,3.0,0.2,18091.912456276434,
2,lookahead,,26,20260634,0.996,1.098,3.0,0.2,18221.567281446623,
2,lookahead,,26,20260635,0.995,0.9925,3.0,0.2,18209.79497538212,
2,lookahead,,26,20260636,0.996,1.0905,3.0,0.2,19446.111214956003,
2,lookahead,,26,20260637,0.995,1.0215,3.0,0.2,17572.188292007322,
2,lookahead,,26,20260638,0.995,1.048,3.0,0.2,19811.87625033561,
2,lookahead,,26,20260639,0.9975,1.061,3.0,0.2,18032.252622876713,
2,lookahead,,26,20260640,0.996,1.0595,3.0,0.2,20158.231030984207,
2,lookahead,,26,20260641,0.9955,1.0845,3.0,0.2,18184.129573693295,
2,lookahead,,26,20260642,0.995,1.0135,3.0,0.2,18433.848818459082,
2,lookahead,,26,20260643,0.994,1.0815,3.0,0.2,19346.215841861904,
2,lookahead,,26,20260644,0.9985,1.0705,3.0,0.2,19534.109685575102,
2,lookahead,,26,20260645,0.996,1.026,3.0,0.2,18650.191734342054,
2,lookahead,,26,20260646,0.9985,0.9285,3.0,0.2,19315.837249604447,
2,lookahead,,26,20260647,0.994,1.0245,3.0,0.2,19706.005081980253,
2,lookahead,,26,20260648,0.9945,1.047,3.0,0.2,18266.8873132557,
2,lookahead,,26,20260629,0.995,2.922,3.6,0.12,23965.82700207861,
2,lookahead,,26,20260630,0.997,2.75,3.6,0.12,22699.16028856492,
2,lookahead,,26,20260631,0.997,2.7675,3.6,0.12,24509.31861476451,
2,lookahead,,26,20260632,0.997,2.781,3.6,0.12,26662.84145308163,
2,lookahead,,26,20260633,0.9945,2.974,3.6,0.12,23260.813284248048,
2,lookahead,,26,20260634,0.9965,2.9195,3.6,0.12,23086.042044511494,
2,lookahead,,26,20260635,0.9945,2.7945,3.6,0.12,23303.336091699366,
2,lookahead,,26,20260636,0.9945,2.8675,3.6,0.12,24836.751493371317,
2,lookahead,,26,20260637,0.995,2.829,3.6,0.12,22584.70262788581,
2,lookahead,,26,20260638,0.997,2.8545,3.6,0.12,25497.09743403892,
2,lookahead,,26,20260639,0.997,2.88,3.6,0.12,23722.340281021923,
2,lookahead,,26,20260640,0.996,2.868,3.6,0.12,25538.5351824006,
2,lookahead,,26,20260641,0.995,2.8835,3.6,0.12,24078.18486527065,
2,lookahead,,26,20260642,0.995,2.821,3.6,0.12,23650.129575608906,
2,lookahead,,26,20260643,0.994,2.914,3.6,0.12,25294.135919188422,
2,lookahead,,26,20260644,0.999,2.8605,3.6,0.12,25353.791392272793,
2,lookahead,,26,20260645,0.997,2.8295,3.6,0.12,23577.690100526506,
2,lookahead,,26,20260646,0.997,2.7195,3.6,0.12,25918.988006871772,
2,lookahead,,26,20260647,0.993,2.841,3.6,0.12,25856.420577666046,
2,lookahead,,26,20260648,0.9935,2.8725,3.6,0.12,23717.753097653127,
2,lookahead,,26,20260629,0.995,2.4565,3.6,0.14,22708.043157763386,
2,lookahead,,26,20260630,0.997,2.3215,3.6,0.14,22078.312468317083,
2,lookahead,,26,20260631,0.997,2.328,3.6,0.14,23676.670314869236,
2,lookahead,,26,20260632,0.9965,2.3405,3.6,0.14,25672.989281815575,
2,lookahead,,26,20260633,0.9945,2.52,3.6,0.14,22082.505086335103,
2,lookahead,,26,20260634,0.9965,2.47,3.6,0.14,22189.95352467489,
2,lookahead,,26,20260635,0.9945,2.351,3.6,0.14,22382.399981795756,
2,lookahead,,26,20260636,0.9945,2.443,3.6,0.14,24063.957751953338,
2,lookahead,,26,20260637,0.9945,2.3955,3.6,0.14,21667.385993518375,
2,lookahead,,26,20260638,0.997,2.428,3.6,0.14,24441.331176129872,
2,lookahead,,26,20260639,0.997,2.4425,3.6,0.14,22496.760149339905,
2,lookahead,,26,20260640,0.996,2.413,3.6,0.14,24590.814238498642,
2,lookahead,,26,20260641,0.995,2.4305,3.6,0.14,22760.225369344364,
2,lookahead,,26,20260642,0.995,2.361,3.6,0.14,23217.102432459003,
2,lookahead,,26,20260643,0.994,2.47,3.6,0.14,24088.37713026631,
2,lookahead,,26,20260644,0.999,2.4365,3.6,0.14,24178.91201675282,
2,lookahead,,26,20260645,0.997,2.395,3.6,0.14,22622.110711110534,
2,lookahead,,26,20260646,0.997,2.2905,3.6,0.14,24680.267777189536,
2,lookahead,,26,20260647,0.993,2.4025,3.6,0.14,24538.85805461608,
2,lookahead,,26,20260648,0.9935,2.4375,3.6,0.14,22896.26904762246,
2,lookahead,,26,20260629,0.9945,2.262,3.6,0.16,22068.064097499828,
2,lookahead,,26,20260630,0.997,2.143,3.6,0.16,21335.539075314322,
2,lookahead,,26,20260631,0.997,2.154,3.6,0.16,23199.39955410134,
2,lookahead,,26,20260632,0.996,2.1575,3.6,0.16,24747.75039638661,
2,lookahead,,26,20260633,0.9935,2.3395,3.6,0.16,21910.597426171364,
2,lookahead,,26,20260634,0.9955,2.285,3.6,0.16,21949.746695404527,
2,lookahead,,26,20260635,0.993,2.172,3.6,0.16,21947.02057575188,
2,lookahead,,26,20260636,0.9945,2.26,3.6,0.16,23567.18057349439,
2,lookahead,,26,20260637,0.9935,2.2085,3.6,0.16,21145.87006672143,
2,lookahead,,26,20260638,0.996,2.2445,3.6,0.16,23997.20488045585,
2,lookahead,,26,20260639,0.9965,2.242,3.6,0.16,22092.531819936507,
2,lookahead,,26,20260640,0.9955,2.227,3.6,0.16,24139.301956034175,
2,lookahead,,26,20260641,0.995,2.2385,3.6,0.16,21969.09968450044,
2,lookahead,,26,20260642,0.994,2.1775,3.6,0.16,22841.22772635644,
2,lookahead,,26,20260643,0.9935,2.2805,3.6,0.16,23674.116914394555,
2,lookahead,,26,20260644,0.9985,2.245,3.6,0.16,23734.74461846408,
2,lookahead,,26,20260645,0.997,2.2255,3.6,0.16,22528.462897114176,
2,lookahead,,26,20260646,0.9965,2.1055,3.6,0.16,23672.01960158576,
2,lookahead,,26,20260647,0.9925,2.207,3.6,0.16,23791.390258014602,
2,lookahead,,26,20260648,0.993,2.2335,3.6,0.16,22123.07302932587,
2,lookahead,,26,20260629,0.99,1.375,3.6,0.18,18407.79746906286,
2,lookahead,,26,20260630,0.993,1.23,3.6,0.18,17879.97563950215,
2,lookahead,,26,20260631,0.993,1.241,3.6,0.18,19533.271006973617,
2,lookahead,,26,20260632,0.9915,1.255,3.6,0.18,20545.744631369314,
2,lookahead,,26,20260633,0.989,1.4555,3.6,0.18,18218.447954656836,
2,lookahead,,26,20260634,0.991,1.3905,3.6,0.18,17857.97996787463,
2,lookahead,,26,20260635,0.991,1.2525,3.6,0.18,18272.164023254605,
2,lookahead,,26,20260636,0.99,1.3595,3.6,0.18,19361.991356514136,
2,lookahead,,26,20260637,0.9905,1.301,3.6,0.18,17657.65796543549,
2,lookahead,,26,20260638,0.991,1.3365,3.6,0.18,19962.37336775756,
2,lookahead,,26,20260639,0.9925,1.347,3.6,0.18,18410.073066402703,
2,lookahead,,26,20260640,0.994,1.3195,3.6,0.18,20079.935360905503,
2,lookahead,,26,20260641,0.99,1.3515,3.6,0.18,18369.94308639133,
2,lookahead,,26,20260642,0.991,1.266,3.6,0.18,19071.298323907115,
2,lookahead,,26,20260643,0.9875,1.373,3.6,0.18,19557.499241078625,
2,lookahead,,26,20260644,0.9925,1.356,3.6,0.18,19630.748661591486,
2,lookahead,,26,20260645,0.99,1.3215,3.6,0.18,18934.971148400065,
2,lookahead,,26,20260646,0.996,1.1935,3.6,0.18,19477.63764747689,
2,lookahead,,26,20260647,0.988,1.3035,3.6,0.18,19679.447345181397,
2,lookahead,,26,20260648,0.989,1.336,3.6,0.18,18264.46650471075,
2,lookahead,,26,20260629,0.987,1.1955,3.6,0.2,17795.992020572787,
2,lookahead,,26,20260630,0.992,1.0655,3.6,0.2,17471.32217155757,
2,lookahead,,26,20260631,0.9895,1.0875,3.6,0.2,18934.1318193926,
2,lookahead,,26,20260632,0.989,1.093,3.6,0.2,20067.818492970666,
2,lookahead,,26,20260633,0.9865,1.2965,3.6,0.2,17614.115621179764,
2,lookahead,,26,20260634,0.987,1.219,3.6,0.2,17326.865581662874,
2,lookahead,,26,20260635,0.9875,1.1005,3.6,0.2,17733.04276727436,
2,lookahead,,26,20260636,0.9865,1.209,3.6,0.2,19165.698749649535,
2,lookahead,,26,20260637,0.9895,1.128,3.6,0.2,17218.62188232931,
2,lookahead,,26,20260638,0.9905,1.148,3.6,0.2,19441.113857179727,
2,lookahead,,26,20260639,0.99,1.1925,3.6,0.2,17404.405471318245,
2,lookahead,,26,20260640,0.9885,1.1725,3.6,0.2,19342.46659973011,
2,lookahead,,26,20260641,0.9865,1.2135,3.6,0.2,17927.899846011416,
2,lookahead,,26,20260642,0.9885,1.1195,3.6,0.2,18105.450871130037,
2,lookahead,,26,20260643,0.985,1.205,3.6,0.2,18798.099026285723,
2,lookahead,,26,20260644,0.99,1.188,3.6,0.2,19243.00928484474,
2,lookahead,,26,20260645,0.9875,1.1625,3.6,0.2,18385.402812864293,
2,lookahead,,26,20260646,0.994,1.03,3.6,0.2,18946.60705542813,
2,lookahead,,26,20260647,0.986,1.1335,3.6,0.2,19321.205459802975,
2,lookahead,,26,20260648,0.987,1.173,3.6,0.2,17654.64565841364,
2,lookahead,,26,20260629,0.9815,3.217,4.43,0.12,22364.689439480255,
2,lookahead,,26,20260630,0.9865,3.031,4.43,0.12,21357.643044874396,
2,lookahead,,26,20260631,0.9845,3.087,4.43,0.12,22448.287286022456,
2,lookahead,,26,20260632,0.9845,3.0785,4.43,0.12,24607.143814151405,
2,lookahead,,26,20260633,0.976,3.3365,4.43,0.12,21492.93277369212,
2,lookahead,,26,20260634,0.98,3.248,4.43,0.12,21392.002087670815,
2,lookahead,,26,20260635,0.9845,3.063,4.43,0.12,21586.80269787457,
2,lookahead,,26,20260636,0.983,3.1725,4.43,0.12,23160.553729351373,
2,lookahead,,26,20260637,0.982,3.147,4.43,0.12,20928.942792751117,
2,lookahead,,26,20260638,0.9845,3.1675,4.43,0.12,23346.805161403805,
2,lookahead,,26,20260639,0.986,3.185,4.43,0.12,21635.138886786553,
2,lookahead,,26,20260640,0.985,3.179,4.43,0.12,23483.620874776385,
2,lookahead,,26,20260641,0.983,3.2325,4.43,0.12,22123.668621872555,
2,lookahead,,26,20260642,0.986,3.1025,4.43,0.12,21981.419386678877,
2,lookahead,,26,20260643,0.981,3.2245,4.43,0.12,23479.625806817377,
2,lookahead,,26,20260644,0.9815,3.2065,4.43,0.12,23587.1538003336,
2,lookahead,,26,20260645,0.983,3.1305,4.43,0.12,22088.907903420797,
2,lookahead,,26,20260646,0.989,3.003,4.43,0.12,23472.639882178006,
2,lookahead,,26,20260647,0.978,3.135,4.43,0.12,23530.684520794253,
2,lookahead,,26,20260648,0.98,3.209,4.43,0.12,21956.08806273429,
2,lookahead,,26,20260629,0.9815,2.784,4.43,0.14,21397.04117014886,
2,lookahead,,26,20260630,0.9865,2.6215,4.43,0.14,20804.987848117322,
2,lookahead,,26,20260631,0.984,2.6455,4.43,0.14,22363.52482324436,
2,lookahead,,26,20260632,0.9845,2.643,4.43,0.14,23646.63875682613,
2,lookahead,,26,20260633,0.976,2.9105,4.43,0.14,20829.089633885415,
2,lookahead,,26,20260634,0.98,2.8175,4.43,0.14,20603.654100779302,
2,lookahead,,26,20260635,0.9845,2.64,4.43,0.14,20882.437436669832,
2,lookahead,,26,20260636,0.983,2.7575,4.43,0.14,22504.643665557756,
2,lookahead,,26,20260637,0.9815,2.7075,4.43,0.14,20239.72215442765,
2,lookahead,,26,20260638,0.984,2.741,4.43,0.14,22715.500544875427,
2,lookahead,,26,20260639,0.986,2.769,4.43,0.14,20950.760910888166,
2,lookahead,,26,20260640,0.985,2.757,4.43,0.14,23086.114184394934,
2,lookahead,,26,20260641,0.983,2.791,4.43,0.14,21195.061757885724,
2,lookahead,,26,20260642,0.986,2.6655,4.43,0.14,21598.56419357027,
2,lookahead,,26,20260643,0.981,2.7985,4.43,0.14,22400.71530211967,
2,lookahead,,26,20260644,0.9805,2.8,4.43,0.14,22642.913208514034,
2,lookahead,,26,20260645,0.983,2.7205,4.43,0.14,21600.413722572797,
2,lookahead,,26,20260646,0.989,2.578,4.43,0.14,22347.114526079964,
2,lookahead,,26,20260647,0.978,2.7135,4.43,0.14,22933.778988172395,
2,lookahead,,26,20260648,0.98,2.7835,4.43,0.14,21133.186779280393,
2,lookahead,,26,20260629,0.98,2.4945,4.43,0.16,20741.23249706922,
2,lookahead,,26,20260630,0.9855,2.3465,4.43,0.16,19989.767805327472,
2,lookahead,,26,20260631,0.9825,2.3755,4.43,0.16,22018.21234170329,
2,lookahead,,26,20260632,0.9835,2.362,4.43,0.16,22991.89722916098,
2,lookahead,,26,20260633,0.975,2.633,4.43,0.16,20272.45919608111,
2,lookahead,,26,20260634,0.979,2.5335,4.43,0.16,19751.439623476883,
2,lookahead,,26,20260635,0.983,2.3485,4.43,0.16,20644.464323881446,
2,lookahead,,26,20260636,0.982,2.4795,4.43,0.16,21711.367036956264,
2,lookahead,,26,20260637,0.981,2.43,4.43,0.16,19554.75778387101,
2,lookahead,,26,20260638,0.9835,2.473,4.43,0.16,22410.028182119782,
2,lookahead,,26,20260639,0.985,2.4755,4.43,0.16,20328.917910200566,
2,lookahead,,26,20260640,0.9835,2.469,4.43,0.16,22176.06281959549,
2,lookahead,,26,20260641,0.9815,2.491,4.43,0.16,20766.993929184307,
2,lookahead,,26,20260642,0.984,2.37,4.43,0.16,21001.632328842832,
2,lookahead,,26,20260643,0.9795,2.507,4.43,0.16,21834.724118824855,
2,lookahead,,26,20260644,0.979,2.515,4.43,0.16,21971.58493400265,
2,lookahead,,26,20260645,0.9815,2.454,4.43,0.16,21009.33604558444,
2,lookahead,,26,20260646,0.987,2.304,4.43,0.16,21991.370262139913,
2,lookahead,,26,20260647,0.9775,2.43,4.43,0.16,22044.786343991713,
2,lookahead,,26,20260648,0.9785,2.4955,4.43,0.16,20511.64764332487,
2,lookahead,,26,20260629,0.975,1.597,4.43,0.18,17667.927255143444,
2,lookahead,,26,20260630,0.9795,1.446,4.43,0.18,17378.251032021915,
2,lookahead,,26,20260631,0.977,1.4695,4.43,0.18,18947.92976374101,
2,lookahead,,26,20260632,0.975,1.4665,4.43,0.18,19734.22289422294,
2,lookahead,,26,20260633,0.963,1.772,4.43,0.18,17234.582587874927,
2,lookahead,,26,20260634,0.9715,1.666,4.43,0.18,16831.66900446323,
2,lookahead,,26,20260635,0.9785,1.448,4.43,0.18,17620.85666998207,
2,lookahead,,26,20260636,0.972,1.61,4.43,0.18,18660.425272950946,
2,lookahead,,26,20260637,0.974,1.541,4.43,0.18,16843.708869957238,
2,lookahead,,26,20260638,0.974,1.5975,4.43,0.18,19264.971567039298,
2,lookahead,,26,20260639,0.9735,1.6105,4.43,0.18,17310.748293414374,
2,lookahead,,26,20260640,0.9715,1.6175,4.43,0.18,19053.12704607941,
2,lookahead,,26,20260641,0.972,1.6315,4.43,0.18,17769.77473533429,
2,lookahead,,26,20260642,0.977,1.481,4.43,0.18,18096.156747905166,
2,lookahead,,26,20260643,0.969,1.636,4.43,0.18,18537.710058582274,
2,lookahead,,26,20260644,0.972,1.6145,4.43,0.18,19018.30657393419,
2,lookahead,,26,20260645,0.9695,1.5865,4.43,0.18,18270.382466924922,
2,lookahead,,26,20260646,0.9795,1.4105,4.43,0.18,18881.40926164534,
2,lookahead,,26,20260647,0.969,1.5315,4.43,0.18,19305.040715333034,
2,lookahead,,26,20260648,0.9695,1.606,4.43,0.18,17445.945964014234,
2,lookahead,,26,20260629,0.9675,1.4815,4.43,0.2,17385.548254391975,
2,lookahead,,26,20260630,0.974,1.322,4.43,0.2,16614.333159432663,
2,lookahead,,26,20260631,0.9715,1.337,4.43,0.2,18556.110539964277,
2,lookahead,,26,20260632,0.971,1.3575,4.43,0.2,19413.137957241164,
2,lookahead,,26,20260633,0.9575,1.6475,4.43,0.2,16971.38597188194,
2,lookahead,,26,20260634,0.966,1.5415,4.43,0.2,16656.2945548818,
2,lookahead,,26,20260635,0.9745,1.306,4.43,0.2,17256.21993865411,
2,lookahead,,26,20260636,0.968,1.4905,4.43,0.2,18284.74714614246,
2,lookahead,,26,20260637,0.968,1.42,4.43,0.2,16506.89155592337,
2,lookahead,,26,20260638,0.969,1.473,4.43,0.2,18817.721102115716,
2,lookahead,,26,20260639,0.967,1.4875,4.43,0.2,16939.330090896092,
2,lookahead,,26,20260640,0.9665,1.487,4.43,0.2,18774.223640947956,
2,lookahead,,26,20260641,0.9645,1.513,4.43,0.2,17416.46914879143,
2,lookahead,,26,20260642,0.972,1.3635,4.43,0.2,17724.64404903416,
2,lookahead,,26,20260643,0.9645,1.503,4.43,0.2,18291.30294202502,
2,lookahead,,26,20260644,0.968,1.492,4.43,0.2,18666.75669062858,
2,lookahead,,26,20260645,0.967,1.443,4.43,0.2,17919.029486266103,
2,lookahead,,26,20260646,0.9745,1.2985,4.43,0.2,18595.34594788777,
2,lookahead,,26,20260647,0.9655,1.3955,4.43,0.2,18672.43746807708,
2,lookahead,,26,20260648,0.965,1.4925,4.43,0.2,17221.210326379314,
2,lagged,,20,20260629,1.0,3.9505,3.0,0.12,9252.543088167202,
2,lagged,,20,20260630,1.0,3.7965,3.0,0.12,9213.681393055731,
2,lagged,,20,20260631,0.9985,3.905,3.0,0.12,9470.171327457909,
2,lagged,,20,20260632,0.9995,3.851,3.0,0.12,9856.047061262034,
2,lagged,,20,20260633,0.998,3.9695,3.0,0.12,9815.649657669983,
2,lagged,,20,20260634,1.0,3.948,3.0,0.12,9317.956274219254,
2,lagged,,20,20260635,1.0,3.819,3.0,0.12,8968.202367042255,
2,lagged,,20,20260636,0.999,3.927,3.0,0.12,9389.602761654578,
2,lagged,,20,20260637,1.0,3.8835,3.0,0.12,8790.601325010106,
2,lagged,,20,20260638,1.0,3.911,3.0,0.12,10180.856015844427,
2,lagged,,20,20260639,1.0,3.963,3.0,0.12,9760.10268860682,
2,lagged,,20,20260640,0.998,3.969,3.0,0.12,10350.173859024184,
2,lagged,,20,20260641,0.9995,3.996,3.0,0.12,8921.727239454014,
2,lagged,,20,20260642,0.998,3.9145,3.0,0.12,9533.397846255746,
2,lagged,,20,20260643,1.0,3.903,3.0,0.12,10021.089124611208,
